date,time,open,high,low,close,amount,volume,reserve
2022/07/21,14:18:00,3293.510009765625,3293.510009765625,3292.1201171875,3292.4599609375,1171588096.0,11715871,61801518
2022/07/21,14:19:00,3292.52001953125,3292.81005859375,3291.8701171875,3292.419921875,989660352.0,9896593,62784571
2022/07/21,14:20:00,3292.580078125,3292.580078125,3291.840087890625,3292.300048828125,964359360.0,9643586,61473856
2022/07/21,14:21:00,3292.10009765625,3292.22998046875,3291.610107421875,3291.610107421875,1133490560.0,11334894,63046697
2022/07/21,14:22:00,3291.800048828125,3292.070068359375,3291.330078125,3291.489990234375,1008511360.0,10085101,64029737
2022/07/21,14:23:00,3291.550048828125,3292.179931640625,3291.090087890625,3291.639892578125,1016161792.0,10161608,62653484
2022/07/21,14:24:00,3291.60009765625,3291.8798828125,3291.320068359375,3291.330078125,1061680256.0,10616790,62981158
2022/07/21,14:25:00,3291.93994140625,3291.93994140625,3291.02001953125,3291.5400390625,1101358080.0,11013573,63243311
2022/07/21,14:26:00,3291.25,3291.7900390625,3291.02001953125,3291.25,1149547520.0,11495470,64226334
2022/07/21,14:27:00,3290.85009765625,3291.340087890625,3290.489990234375,3290.52001953125,1325732352.0,13257315,64160799
2022/07/21,14:28:00,3290.81005859375,3290.860107421875,3290.0400390625,3290.72998046875,1211644928.0,12116439,64160798
2022/07/21,14:29:00,3290.56005859375,3290.56005859375,3289.830078125,3290.139892578125,1304576384.0,13045752,64095269
2022/07/21,14:30:00,3290.070068359375,3290.389892578125,3289.330078125,3289.699951171875,1277497984.0,12774971,64554006
2022/07/21,14:31:00,3289.89990234375,3289.89990234375,3283.10009765625,3283.10009765625,3564674048.0,35646732,71959445
2022/07/21,14:32:00,3282.85009765625,3282.85009765625,3278.330078125,3278.330078125,3684843008.0,36848418,79561522
2022/07/21,14:33:00,3278.22998046875,3278.47998046875,3276.8701171875,3277.449951171875,3195422976.0,31954225,82641672
2022/07/21,14:34:00,3277.070068359375,3277.2900390625,3274.030029296875,3274.030029296875,2981731840.0,29817302,85000930
2022/07/21,14:35:00,3274.18994140625,3276.639892578125,3274.030029296875,3276.449951171875,3074381056.0,30743797,82313990
2022/07/21,14:36:00,3276.85009765625,3278.18994140625,3276.590087890625,3277.81005859375,1967970176.0,19679691,81789720
2022/07/21,14:37:00,3278.27001953125,3278.27001953125,3276.72998046875,3277.239990234375,1749702528.0,17497012,83034896
2022/07/21,14:38:00,3277.179931640625,3279.449951171875,3277.179931640625,3279.389892578125,1609350272.0,16093491,79692593
2022/07/21,14:39:00,3279.469970703125,3279.669921875,3278.47998046875,3279.5400390625,1522756480.0,15227556,80216875
2022/07/21,14:40:00,3279.1298828125,3281.31005859375,3279.1298828125,3280.909912109375,1484942720.0,14849418,78250830
2022/07/21,14:41:00,3281.3701171875,3282.489990234375,3280.580078125,3282.18994140625,1595090176.0,15950892,77661015
2022/07/21,14:42:00,3282.280029296875,3282.3701171875,3281.8798828125,3281.919921875,1364864128.0,13648634,76677987
2022/07/21,14:43:00,3282.0400390625,3282.2900390625,3280.39990234375,3280.489990234375,1543188608.0,15431878,77923145
2022/07/21,14:44:00,3280.110107421875,3280.31005859375,3279.18994140625,3279.18994140625,1529940736.0,15299400,78447427
2022/07/21,14:45:00,3278.72998046875,3279.090087890625,3278.409912109375,3278.7099609375,1651636992.0,16516360,79430455
2022/07/21,14:46:00,3278.760009765625,3279.10009765625,3278.139892578125,3278.719970703125,1840911616.0,18409105,80347964
2022/07/21,14:47:00,3278.590087890625,3279.8798828125,3278.590087890625,3279.6298828125,1660674432.0,16606732,79758143
2022/07/21,14:48:00,3279.580078125,3279.739990234375,3277.760009765625,3277.919921875,1841225472.0,18412242,81199913
2022/07/21,14:49:00,3277.330078125,3277.330078125,3274.75,3275.080078125,2522831360.0,25228303,83624710
2022/07/21,14:50:00,3275.219970703125,3276.1201171875,3275.219970703125,3275.449951171875,2122611712.0,21226108,84673283
2022/07/21,14:51:00,3275.340087890625,3275.72998046875,3274.06005859375,3274.85009765625,2462253568.0,24622524,84738790
2022/07/21,14:52:00,3275.1298828125,3275.330078125,3273.56005859375,3273.820068359375,2416323072.0,24163224,86573789
2022/07/21,14:53:00,3274.340087890625,3274.4599609375,3273.06005859375,3273.06005859375,2405858816.0,24058579,87818947
2022/07/21,14:54:00,3272.949951171875,3273.510009765625,3272.85009765625,3273.469970703125,2393705216.0,23937040,87622352
2022/07/21,14:55:00,3273.530029296875,3273.669921875,3272.31005859375,3272.679931640625,2639244032.0,26392430,87556812
2022/07/21,14:56:00,3273.590087890625,3273.7099609375,3272.830078125,3272.909912109375,2827636992.0,28276361,88408771
2022/07/21,14:57:00,3273.050048828125,3273.68994140625,3272.669921875,3273.0400390625,2962379264.0,29623780,88015553
2022/07/21,14:58:00,3273.080078125,3273.080078125,3272.760009765625,3272.7900390625,198600256.0,1986002,87753414
2022/07/21,14:59:00,3272.7900390625,3272.7900390625,3272.7900390625,3272.7900390625,0.0,0,87753414
2022/07/21,15:00:00,3272.659912109375,3272.659912109375,3272.0,3272.0,4988407296.0,49884072,88277696
2022/07/22,09:31:00,3276.199951171875,3281.0,3276.199951171875,3278.43994140625,11208109056.0,112081077,40633614
2022/07/22,09:32:00,3277.760009765625,3279.8798828125,3277.760009765625,3279.25,5369320960.0,53693202,31720923
2022/07/22,09:33:00,3279.260009765625,3280.02001953125,3278.5,3279.389892578125,4921189888.0,49211892,32703967
2022/07/22,09:34:00,3279.3701171875,3281.030029296875,3278.47998046875,3279.919921875,4591380992.0,45913799,31524349
2022/07/22,09:35:00,3279.419921875,3279.830078125,3278.389892578125,3279.699951171875,4166104576.0,41661037,33752534
2022/07/22,09:36:00,3279.989990234375,3283.429931640625,3279.989990234375,3282.8798828125,4008908032.0,40089069,32441840
2022/07/22,09:37:00,3282.590087890625,3284.1298828125,3282.590087890625,3284.1298828125,4124089856.0,41240887,36701612
2022/07/22,09:38:00,3284.14990234375,3284.14990234375,3281.6298828125,3281.7099609375,3990694400.0,39906935,39322989
2022/07/22,09:39:00,3281.7900390625,3283.5,3281.7900390625,3282.989990234375,3544172288.0,35441709,38077847
2022/07/22,09:40:00,3282.919921875,3284.56005859375,3282.860107421875,3283.93994140625,3487114240.0,34871132,38339989
2022/07/22,09:41:00,3284.10009765625,3287.929931640625,3284.10009765625,3287.2900390625,3958779136.0,39587785,38536602
2022/07/22,09:42:00,3287.419921875,3292.14990234375,3287.419921875,3292.14990234375,4145687808.0,41456870,37946804
2022/07/22,09:43:00,3292.8701171875,3293.639892578125,3291.39990234375,3292.1298828125,3558855936.0,35588554,38929818
2022/07/22,09:44:00,3291.39990234375,3291.489990234375,3289.070068359375,3289.3798828125,3431159808.0,34311589,43976011
2022/07/22,09:45:00,3288.780029296875,3289.969970703125,3288.070068359375,3288.070068359375,3354045440.0,33540441,47514881
2022/07/22,09:46:00,3288.360107421875,3288.429931640625,3286.419921875,3286.419921875,3129907968.0,31299063,51905718
2022/07/22,09:47:00,3286.580078125,3286.6201171875,3285.1298828125,3285.31005859375,2813900544.0,28138998,54527131
2022/07/22,09:48:00,3284.889892578125,3285.25,3282.860107421875,3284.070068359375,2917915136.0,29179143,57607266
2022/07/22,09:49:00,3283.68994140625,3285.43994140625,3283.68994140625,3284.679931640625,2948548352.0,29485478,58197080
2022/07/22,09:50:00,3284.60009765625,3284.60009765625,3280.610107421875,3280.97998046875,3131623424.0,31316227,63439870
2022/07/22,09:51:00,3280.610107421875,3280.610107421875,3277.580078125,3279.2900390625,3651435264.0,36514344,69010367
2022/07/22,09:52:00,3279.3701171875,3279.3701171875,3276.179931640625,3276.179931640625,2679005184.0,26790039,70714270
2022/07/22,09:53:00,3276.14990234375,3278.739990234375,3275.68994140625,3278.639892578125,2811106816.0,28111060,66126825
2022/07/22,09:54:00,3278.590087890625,3280.1201171875,3278.590087890625,3279.699951171875,2351555584.0,23515545,63702053
2022/07/22,09:55:00,3279.080078125,3281.02001953125,3277.780029296875,3280.489990234375,2618420992.0,26184200,61342785
2022/07/22,09:56:00,3280.6201171875,3281.080078125,3279.719970703125,3279.909912109375,2235545088.0,22355440,61277241
2022/07/22,09:57:00,3280.169921875,3283.360107421875,3280.169921875,3282.3798828125,2359251712.0,23592507,57738358
2022/07/22,09:58:00,3282.360107421875,3282.360107421875,3280.820068359375,3280.820068359375,2094118656.0,20941177,60097621
2022/07/22,09:59:00,3281.169921875,3281.169921875,3278.64990234375,3278.800048828125,2018166912.0,20181660,63308826
2022/07/22,10:00:00,3278.75,3279.25,3277.840087890625,3277.840087890625,1899631104.0,18996299,61670449
2022/07/22,10:01:00,3278.419921875,3280.030029296875,3277.669921875,3279.449951171875,2205659904.0,22056592,59901016
2022/07/22,10:02:00,3279.550048828125,3281.739990234375,3279.550048828125,3280.030029296875,2125370752.0,21253697,59835482
2022/07/22,10:03:00,3280.169921875,3280.169921875,3277.659912109375,3277.669921875,2094907520.0,20949065,64553999
2022/07/22,10:04:00,3277.280029296875,3279.330078125,3276.6298828125,3279.050048828125,2483649792.0,24836488,64226333
2022/07/22,10:05:00,3279.070068359375,3280.760009765625,3279.070068359375,3280.449951171875,1788824192.0,17888232,63308840
2022/07/22,10:06:00,3280.610107421875,3284.169921875,3280.610107421875,3283.419921875,2547920896.0,25479199,59114599
2022/07/22,10:07:00,3283.2900390625,3284.7099609375,3283.199951171875,3283.699951171875,1810026496.0,18100256,57738359
2022/07/22,10:08:00,3283.0400390625,3284.659912109375,3283.0400390625,3284.1201171875,1638440320.0,16384395,55706771
2022/07/22,10:09:00,3284.06005859375,3285.080078125,3283.93994140625,3284.610107421875,1497466368.0,14974653,56886420
2022/07/22,10:10:00,3284.2099609375,3286.179931640625,3284.06005859375,3285.4599609375,1712510208.0,17125093,54527147
2022/07/22,10:11:00,3285.35009765625,3285.68994140625,3284.889892578125,3285.06005859375,1808996608.0,18089954,55706785
2022/07/22,10:12:00,3284.580078125,3286.47998046875,3284.580078125,3285.199951171875,1822328192.0,18223271,55313568
2022/07/22,10:13:00,3285.0400390625,3286.550048828125,3284.969970703125,3286.02001953125,1603850112.0,16038491,54854835
2022/07/22,10:14:00,3285.840087890625,3285.840087890625,3283.139892578125,3283.639892578125,1799169408.0,17991681,57541764
2022/07/22,10:15:00,3283.64990234375,3284.320068359375,3282.860107421875,3283.030029296875,1564638720.0,15646378,56362128
2022/07/22,10:16:00,3282.610107421875,3283.840087890625,3282.43994140625,3283.1201171875,1639188224.0,16391869,57017482
2022/07/22,10:17:00,3282.7900390625,3283.22998046875,3282.39990234375,3282.39990234375,1501741824.0,15017410,58131587
2022/07/22,10:18:00,3282.14990234375,3282.889892578125,3282.030029296875,3282.6201171875,1439780224.0,14397794,57738366
2022/07/22,10:19:00,3282.489990234375,3285.5400390625,3282.449951171875,3285.22998046875,1666993152.0,16669917,54920375
2022/07/22,10:20:00,3285.409912109375,3286.550048828125,3285.409912109375,3286.050048828125,1497984256.0,14979833,53806289
2022/07/22,10:21:00,3286.320068359375,3289.340087890625,3286.320068359375,3289.340087890625,1983142016.0,19831407,50791673
2022/07/22,10:22:00,3289.300048828125,3289.659912109375,3289.199951171875,3289.31005859375,1798152448.0,17981516,50332927
2022/07/22,10:23:00,3289.360107421875,3289.969970703125,3288.409912109375,3288.409912109375,1492655232.0,14926540,51315961
2022/07/22,10:24:00,3288.669921875,3289.2099609375,3288.0400390625,3288.929931640625,1460343424.0,14603425,50267378
2022/07/22,10:25:00,3288.510009765625,3288.510009765625,3287.070068359375,3287.070068359375,1406123520.0,14061225,51774700
2022/07/22,10:26:00,3287.169921875,3288.679931640625,3286.02001953125,3288.260009765625,1761358848.0,17613576,50857196
2022/07/22,10:27:00,3288.0,3289.820068359375,3288.0,3289.52001953125,1852430720.0,18524299,49415437
2022/07/22,10:28:00,3289.06005859375,3289.330078125,3288.60009765625,3288.93994140625,1530894720.0,15308936,50136320
2022/07/22,10:29:00,3288.610107421875,3288.949951171875,3286.93994140625,3286.93994140625,1490629120.0,14906281,52102370
2022/07/22,10:30:00,3287.300048828125,3288.2099609375,3287.06005859375,3287.81005859375,1358408576.0,13584073,50463987
2022/07/22,10:31:00,3287.5400390625,3288.550048828125,3287.5400390625,3288.239990234375,1857751808.0,18577511,52430043
2022/07/22,10:32:00,3288.530029296875,3289.14990234375,3288.260009765625,3288.760009765625,1787440768.0,17874397,51774683
2022/07/22,10:33:00,3288.85009765625,3288.85009765625,3285.860107421875,3285.860107421875,1672933248.0,16729319,54789292
2022/07/22,10:34:00,3285.60009765625,3286.800048828125,3285.0,3286.739990234375,1670547584.0,16705466,54002873
2022/07/22,10:35:00,3286.969970703125,3287.1201171875,3285.969970703125,3285.969970703125,1396947840.0,13969469,54854826
2022/07/22,10:36:00,3286.1298828125,3286.1298828125,3282.949951171875,3282.949951171875,2028290816.0,20282898,59245663
2022/07/22,10:37:00,3282.93994140625,3283.8798828125,3282.75,3283.409912109375,1597252736.0,15972521,58590315
2022/07/22,10:38:00,3283.389892578125,3283.389892578125,3282.469970703125,3282.469970703125,1383144576.0,13831435,59638876
2022/07/22,10:39:00,3282.68994140625,3282.68994140625,3281.669921875,3282.030029296875,1315451520.0,13154503,60294221
2022/07/22,10:40:00,3281.35009765625,3281.75,3280.909912109375,3281.22998046875,1265663488.0,12656626,60228683
2022/07/22,10:41:00,3281.469970703125,3281.949951171875,3281.010009765625,3281.010009765625,1337432576.0,13374317,60818498
2022/07/22,10:42:00,3281.409912109375,3281.409912109375,3279.429931640625,3279.8701171875,1390274176.0,13902729,62587936
2022/07/22,10:43:00,3280.1201171875,3280.1201171875,3279.010009765625,3279.010009765625,1135081600.0,11350803,62522398
2022/07/22,10:44:00,3279.39990234375,3280.409912109375,3278.469970703125,3279.9599609375,1105180544.0,11051796,62325800
2022/07/22,10:45:00,3279.85009765625,3280.860107421875,3279.85009765625,3280.72998046875,1001692416.0,10016913,61211705
2022/07/22,10:46:00,3280.89990234375,3280.89990234375,3278.7099609375,3279.010009765625,1246341376.0,12463404,62653467
2022/07/22,10:47:00,3279.02001953125,3280.030029296875,3278.780029296875,3279.2900390625,1003855296.0,10038543,61867055
2022/07/22,10:48:00,3279.550048828125,3280.77001953125,3279.360107421875,3280.409912109375,1005945728.0,10059448,60884023
2022/07/22,10:49:00,3280.1201171875,3280.409912109375,3279.14990234375,3279.860107421875,934068864.0,9340679,61670455
2022/07/22,10:50:00,3279.7099609375,3279.7099609375,3278.669921875,3279.239990234375,1026135040.0,10261345,63177758
2022/07/22,10:51:00,3279.280029296875,3279.280029296875,3277.080078125,3277.080078125,1271880192.0,12718792,65471468
2022/07/22,10:52:00,3276.699951171875,3276.81005859375,3274.929931640625,3274.949951171875,1623854848.0,16238541,69862309
2022/07/22,10:53:00,3275.02001953125,3276.0,3274.300048828125,3275.530029296875,1394455040.0,13944541,68748220
2022/07/22,10:54:00,3275.919921875,3276.719970703125,3275.429931640625,3276.719970703125,1070957376.0,10709562,67175386
2022/07/22,10:55:00,3276.5,3276.919921875,3276.18994140625,3276.43994140625,1278526720.0,12785255,66454492
2022/07/22,10:56:00,3276.5,3277.10009765625,3276.06005859375,3276.159912109375,993091904.0,9930908,66388961
2022/07/22,10:57:00,3276.10009765625,3277.0,3276.050048828125,3277.0,1004224704.0,10042235,66388970
2022/07/22,10:58:00,3276.469970703125,3276.6201171875,3275.340087890625,3275.889892578125,1026745280.0,10267443,67109853
2022/07/22,10:59:00,3276.14990234375,3276.530029296875,3275.2099609375,3275.409912109375,1050025408.0,10500243,67175390
2022/07/22,11:00:00,3275.43994140625,3275.43994140625,3273.409912109375,3273.570068359375,1199614208.0,11996132,70321075
2022/07/22,11:01:00,3273.389892578125,3273.409912109375,3272.22998046875,3272.949951171875,1402755456.0,14027545,70583204
2022/07/22,11:02:00,3273.10009765625,3276.199951171875,3273.10009765625,3276.010009765625,1297356032.0,12973554,68027340
2022/07/22,11:03:00,3276.330078125,3276.330078125,3275.39990234375,3275.530029296875,934924736.0,9349237,66520016
2022/07/22,11:04:00,3275.469970703125,3275.469970703125,3274.3701171875,3274.3701171875,923814272.0,9238131,67699649
2022/07/22,11:05:00,3274.47998046875,3275.010009765625,3273.9599609375,3274.7099609375,898613056.0,8986120,68617145
2022/07/22,11:06:00,3275.0400390625,3276.820068359375,3274.43994140625,3276.679931640625,1038162368.0,10381614,66978791
2022/07/22,11:07:00,3276.35009765625,3276.949951171875,3276.030029296875,3276.14990234375,851844800.0,8518440,67044322
2022/07/22,11:08:00,3276.489990234375,3276.6201171875,3275.639892578125,3276.159912109375,886684544.0,8866836,66520038
2022/07/22,11:09:00,3276.22998046875,3276.2900390625,3274.9599609375,3275.1201171875,984872576.0,9848714,68420551
2022/07/22,11:10:00,3275.35009765625,3275.760009765625,3274.580078125,3275.080078125,915306304.0,9153055,67371986
2022/07/22,11:11:00,3275.050048828125,3277.159912109375,3274.949951171875,3277.159912109375,1137310976.0,11373098,65733626
2022/07/22,11:12:00,3276.7099609375,3277.159912109375,3276.27001953125,3276.6201171875,860271232.0,8602703,66192369
2022/07/22,11:13:00,3276.699951171875,3276.93994140625,3275.030029296875,3275.030029296875,1040155712.0,10401546,68748228
2022/07/22,11:14:00,3275.050048828125,3276.169921875,3274.75,3275.47998046875,932577600.0,9325766,68092895
2022/07/22,11:15:00,3275.60009765625,3275.780029296875,3274.93994140625,3275.449951171875,863386496.0,8633857,68879306
2022/07/22,11:16:00,3275.25,3275.25,3273.610107421875,3273.610107421875,1026999488.0,10269984,69927854
2022/07/22,11:17:00,3273.820068359375,3274.27001953125,3273.3798828125,3273.419921875,1011566720.0,10115659,70714291
2022/07/22,11:18:00,3273.6298828125,3273.639892578125,3269.75,3269.75,2008667776.0,20086665,77333300
2022/07/22,11:19:00,3269.22998046875,3269.360107421875,3267.949951171875,3267.949951171875,1920032896.0,19200318,80610071
2022/07/22,11:20:00,3267.889892578125,3267.989990234375,3266.219970703125,3266.219970703125,1655642496.0,16556416,83100401
2022/07/22,11:21:00,3266.1201171875,3266.1201171875,3264.02001953125,3264.22998046875,2087508096.0,20875072,86835900
2022/07/22,11:22:00,3263.72998046875,3265.449951171875,3263.72998046875,3265.449951171875,1545459712.0,15454587,86115016
2022/07/22,11:23:00,3266.030029296875,3266.1298828125,3265.360107421875,3265.469970703125,1215708160.0,12157071,86835905
2022/07/22,11:24:00,3265.89990234375,3265.949951171875,3264.669921875,3264.889892578125,1234003712.0,12340026,87098034
2022/07/22,11:25:00,3264.590087890625,3264.719970703125,3263.889892578125,3264.260009765625,1355538176.0,13555372,87884469
2022/07/22,11:26:00,3264.429931640625,3264.449951171875,3263.679931640625,3263.830078125,1162020608.0,11620197,88670878
2022/07/22,11:27:00,3263.6201171875,3264.239990234375,3263.3701171875,3264.239990234375,1088399104.0,10883982,88539805
2022/07/22,11:28:00,3264.14990234375,3264.330078125,3262.590087890625,3262.68994140625,1306222976.0,13062220,89916042
2022/07/22,11:29:00,3262.139892578125,3262.77001953125,3262.070068359375,3262.39990234375,1130524288.0,11305233,90899066
2022/07/22,11:30:00,3262.35009765625,3262.35009765625,3260.889892578125,3261.1201171875,1459908736.0,14599078,93061740
2022/07/22,13:01:00,3260.830078125,3260.830078125,3258.2900390625,3259.280029296875,3315174144.0,33151732,94896714
2022/07/22,13:02:00,3260.179931640625,3260.469970703125,3258.989990234375,3259.169921875,1379304960.0,13793038,94241363
2022/07/22,13:03:00,3259.429931640625,3260.969970703125,3259.219970703125,3260.77001953125,1062435520.0,10624343,92275312
2022/07/22,13:04:00,3261.030029296875,3264.090087890625,3261.030029296875,3264.090087890625,1204913664.0,12049125,88670893
2022/07/22,13:05:00,3264.39990234375,3265.52001953125,3263.97998046875,3265.52001953125,1016224064.0,10162234,87425724
2022/07/22,13:06:00,3265.72998046875,3265.72998046875,3264.070068359375,3265.2099609375,980235712.0,9802349,86442694
2022/07/22,13:07:00,3265.47998046875,3266.469970703125,3264.47998046875,3266.139892578125,1049485184.0,10494844,85066446
2022/07/22,13:08:00,3266.39990234375,3267.679931640625,3266.14990234375,3267.590087890625,850394368.0,8503936,84476647
2022/07/22,13:09:00,3267.31005859375,3269.239990234375,3267.0400390625,3268.93994140625,1020716352.0,10207155,82117376
2022/07/22,13:10:00,3269.2900390625,3269.2900390625,3268.300048828125,3269.070068359375,958348608.0,9583478,82641659
2022/07/22,13:11:00,3269.22998046875,3269.360107421875,3268.610107421875,3269.360107421875,861931328.0,8619303,82510598
2022/07/22,13:12:00,3269.5,3269.5,3267.639892578125,3267.93994140625,862070528.0,8620694,82903793
2022/07/22,13:13:00,3268.239990234375,3268.239990234375,3267.199951171875,3267.739990234375,852427264.0,8524263,82051834
2022/07/22,13:14:00,3267.89990234375,3268.050048828125,3267.159912109375,3267.39990234375,812357568.0,8123562,82313980
2022/07/22,13:15:00,3267.429931640625,3268.719970703125,3267.22998046875,3268.510009765625,873687808.0,8736868,82510604
2022/07/22,13:16:00,3268.489990234375,3268.81005859375,3266.949951171875,3266.969970703125,950249728.0,9502489,83755758
2022/07/22,13:17:00,3267.39990234375,3267.39990234375,3265.97998046875,3266.080078125,960139840.0,9601389,84017893
2022/07/22,13:18:00,3266.0400390625,3267.610107421875,3265.919921875,3267.39990234375,898095424.0,8980942,82772734
2022/07/22,13:19:00,3267.449951171875,3267.570068359375,3266.199951171875,3266.340087890625,872333440.0,8723323,84017914
2022/07/22,13:20:00,3266.7900390625,3266.7900390625,3265.8798828125,3266.02001953125,858818880.0,8588179,84476649
2022/07/22,13:21:00,3266.14990234375,3266.679931640625,3266.080078125,3266.659912109375,962101952.0,9621009,83165949
2022/07/22,13:22:00,3266.679931640625,3266.68994140625,3265.31005859375,3265.72998046875,871144832.0,8711439,84673256
2022/07/22,13:23:00,3265.300048828125,3265.68994140625,3263.89990234375,3263.909912109375,1074068352.0,10740676,86966968
2022/07/22,13:24:00,3263.60009765625,3264.030029296875,3263.110107421875,3263.760009765625,1077643904.0,10776429,88212149
2022/07/22,13:25:00,3263.830078125,3263.97998046875,3263.340087890625,3263.3798828125,990554624.0,9905537,88539819
2022/07/22,13:26:00,3263.659912109375,3263.7099609375,3262.860107421875,3263.1201171875,1115507200.0,11155058,88933031
2022/07/22,13:27:00,3263.139892578125,3263.139892578125,3261.6201171875,3261.919921875,1146787968.0,11467868,90309255
2022/07/22,13:28:00,3262.39990234375,3262.39990234375,3261.179931640625,3261.179931640625,988476992.0,9884759,90964609
2022/07/22,13:29:00,3261.239990234375,3261.8701171875,3260.8798828125,3261.0,1091286528.0,10912856,91751027
2022/07/22,13:30:00,3260.919921875,3262.22998046875,3260.679931640625,3262.22998046875,1072331648.0,10723306,89850516
2022/07/22,13:31:00,3262.43994140625,3262.8798828125,3259.77001953125,3259.77001953125,1518875648.0,15188749,95879757
2022/07/22,13:32:00,3259.5,3259.5,3255.030029296875,3255.050048828125,2546650112.0,25466487,102040070
2022/07/22,13:33:00,3255.1298828125,3255.159912109375,3252.669921875,3252.669921875,2200434432.0,22004339,104661472
2022/07/22,13:34:00,3252.590087890625,3252.929931640625,3252.219970703125,3252.760009765625,1648049280.0,16480484,104923605
2022/07/22,13:35:00,3253.179931640625,3254.75,3253.080078125,3254.75,1403395712.0,14033948,103154159
2022/07/22,13:36:00,3254.6201171875,3254.6201171875,3251.280029296875,3251.72998046875,1559920256.0,15599192,104727005
2022/07/22,13:37:00,3251.6201171875,3253.550048828125,3251.530029296875,3253.550048828125,1302551168.0,13025503,103678443
2022/07/22,13:38:00,3253.389892578125,3253.860107421875,3252.75,3253.10009765625,992772480.0,9927716,103350753
2022/07/22,13:39:00,3253.02001953125,3254.090087890625,3252.860107421875,3253.820068359375,972673152.0,9726720,102826484
2022/07/22,13:40:00,3254.43994140625,3254.9599609375,3254.080078125,3254.89990234375,1029720512.0,10297197,101581315
2022/07/22,13:41:00,3255.5,3255.5,3253.4599609375,3253.489990234375,1076536320.0,10765352,103219685
2022/07/22,13:42:00,3253.43994140625,3253.43994140625,3249.580078125,3249.81005859375,1978356224.0,19783550,106955196
2022/07/22,13:43:00,3250.179931640625,3250.179931640625,3248.02001953125,3248.570068359375,1618922624.0,16189216,107676086
2022/07/22,13:44:00,3248.31005859375,3248.669921875,3247.820068359375,3248.090087890625,1338816768.0,13388159,107282877
2022/07/22,13:45:00,3248.239990234375,3249.320068359375,3248.010009765625,3248.580078125,1246121472.0,12461205,107151808
2022/07/22,13:46:00,3248.780029296875,3248.780029296875,3246.7900390625,3246.9599609375,1391091840.0,13910910,108593567
2022/07/22,13:47:00,3246.8798828125,3247.35009765625,3246.72998046875,3246.9599609375,1244679168.0,12446781,108396966
2022/07/22,13:48:00,3246.969970703125,3248.2099609375,3246.969970703125,3247.3798828125,1068525312.0,10685241,107413937
2022/07/22,13:49:00,3247.3701171875,3248.8701171875,3247.27001953125,3248.699951171875,1022437696.0,10224367,106955200
2022/07/22,13:50:00,3248.820068359375,3249.7099609375,3248.669921875,3249.389892578125,950964416.0,9509634,106037700
2022/07/22,13:51:00,3249.340087890625,3250.02001953125,3249.070068359375,3250.010009765625,1012421184.0,10124202,105382340
2022/07/22,13:52:00,3249.659912109375,3249.659912109375,3248.239990234375,3248.75,1137935616.0,11379346,106758590
2022/07/22,13:53:00,3248.570068359375,3249.050048828125,3248.22998046875,3248.320068359375,898311616.0,8983105,106496448
2022/07/22,13:54:00,3248.860107421875,3250.010009765625,3248.1298828125,3250.010009765625,887199296.0,8871983,105513424
2022/07/22,13:55:00,3249.570068359375,3249.7900390625,3248.8798828125,3248.8798828125,839944192.0,8399428,105972165
2022/07/22,13:56:00,3248.93994140625,3249.550048828125,3247.429931640625,3247.75,1203147008.0,12031461,106758580
2022/07/22,13:57:00,3247.530029296875,3248.639892578125,3247.22998046875,3248.39990234375,1037115904.0,10371148,106430909
2022/07/22,13:58:00,3248.56005859375,3250.510009765625,3247.989990234375,3250.06005859375,1102427520.0,11024265,103481824
2022/07/22,13:59:00,3250.300048828125,3252.889892578125,3250.300048828125,3252.8701171875,1065948480.0,10659475,102171133
2022/07/22,14:00:00,3253.010009765625,3254.22998046875,3252.429931640625,3254.02001953125,1017910848.0,10179098,101057043
2022/07/22,14:01:00,3253.89990234375,3255.2900390625,3253.89990234375,3255.18994140625,1069507392.0,10695062,99615268
2022/07/22,14:02:00,3255.610107421875,3257.050048828125,3255.0400390625,3257.050048828125,1019855680.0,10198547,97714751
2022/07/22,14:03:00,3257.340087890625,3257.340087890625,3256.27001953125,3256.489990234375,1062350720.0,10623495,98239025
2022/07/22,14:04:00,3256.39990234375,3256.550048828125,3255.8701171875,3256.340087890625,914502016.0,9145009,98304569
2022/07/22,14:05:00,3255.93994140625,3255.93994140625,3253.719970703125,3253.89990234375,1133833600.0,11338326,99418648
2022/07/22,14:06:00,3253.739990234375,3253.739990234375,3252.550048828125,3252.909912109375,921499840.0,9214989,100467210
2022/07/22,14:07:00,3252.969970703125,3252.97998046875,3252.18994140625,3252.4599609375,743715264.0,7437143,100598282
2022/07/22,14:08:00,3252.669921875,3252.669921875,3251.929931640625,3251.929931640625,765404544.0,7654036,100794889
2022/07/22,14:09:00,3252.2900390625,3252.2900390625,3250.1298828125,3250.1298828125,1111399424.0,11113987,102760947
2022/07/22,14:10:00,3250.219970703125,3250.550048828125,3249.760009765625,3250.1201171875,912202368.0,9122015,102826478
2022/07/22,14:11:00,3250.2099609375,3250.2900390625,3249.35009765625,3249.8798828125,981412224.0,9814113,102367720
2022/07/22,14:12:00,3249.820068359375,3251.889892578125,3249.679931640625,3251.68994140625,1013716096.0,10137152,101319170
2022/07/22,14:13:00,3252.14990234375,3253.43994140625,3251.989990234375,3253.239990234375,871597568.0,8715967,99877400
2022/07/22,14:14:00,3253.429931640625,3253.919921875,3252.89990234375,3253.280029296875,856466048.0,8564650,100008467
