date,open,high,low,close,amount,volume,reserve
2013/01/29,2347.22,2363.8,2337.35,2358.98,124916965376.0,141853934,17367705
2013/01/30,2360.75,2383.76,2347.89,2382.48,124856033280.0,149878907,29164040
2013/01/31,2383.43,2391.82,2371.23,2385.42,116205035520.0,139707892,35783085
2013/02/01,2377.41,2421.15,2369.57,2419.02,125554958336.0,140818172,18809494
2013/02/04,2425.92,2440.38,2417.58,2428.15,152533696512.0,167551402,38142351
2013/02/05,2411.0,2437.42,2403.3,2433.13,127096111104.0,150754505,16515789
2013/02/06,2432.68,2441.73,2427.7,2434.48,104583536640.0,116579966,27984401
2013/02/07,2430.69,2433.89,2394.22,2418.53,109335068672.0,120008634,32309716
2013/02/08,2416.62,2443.03,2414.4,2432.4,98965225472.0,109070386,11010858
2013/02/18,2441.91,2444.8,2415.43,2421.56,103657021440.0,116174994,30540289
2013/02/19,2420.26,2427.07,2373.53,2382.91,106330947584.0,123473334,54460583
2013/02/20,2383.49,2397.94,2370.61,2397.18,97222295552.0,110280577,6882163
2013/02/21,2378.82,2378.82,2309.17,2325.95,126627831808.0,144059478,58065015
2013/02/22,2322.94,2330.88,2308.76,2314.16,87579820032.0,96981828,39715172
2013/02/25,2320.62,2338.78,2315.01,2325.82,77642342400.0,88367374,14680802
2013/02/26,2313.74,2340.71,2289.89,2293.34,105917186048.0,117638667,56033427
2013/02/27,2297.77,2324.63,2292.03,2313.22,88262926336.0,97824887,22938214
2013/02/28,2322.32,2366.16,2308.92,2365.59,115918266368.0,126950494,3277754
2013/03/01,2364.54,2369.65,2330.86,2359.51,111531114496.0,120312752,25625141
2013/03/04,2332.08,2333.54,2259.25,2273.4,143046508544.0,161750025,59375708
2013/03/05,2274.81,2328.14,2270.1,2326.31,116721197056.0,131136598,3736491
2013/03/06,2333.62,2351.44,2321.6,2347.18,125364797440.0,141333692,9962302
2013/03/07,2340.44,2352.02,2304.27,2324.29,126085890048.0,139756348,42598722
2013/03/08,2326.42,2333.67,2314.59,2318.61,88438603776.0,98794148,42926384
2013/03/11,2314.68,2320.96,2296.58,2310.59,73919946752.0,84111903,34013633
2013/03/12,2309.16,2333.29,2264.83,2286.61,100637089792.0,117664456,57606267
2013/03/13,2282.17,2286.33,2253.25,2263.97,77688954880.0,90972788,47448314
2013/03/14,2255.77,2276.22,2253.31,2270.28,69218590720.0,80294086,26346012
2013/03/15,2269.31,2312.08,2250.0,2278.4,101578104832.0,116477813,31326686
2013/03/18,2267.29,2276.05,2239.21,2240.02,81486176256.0,93122772,53215409
2013/03/19,2244.26,2261.31,2232.02,2257.43,75512070144.0,87582105,18023096
2013/03/20,2257.74,2317.86,2257.42,2317.37,113974255616.0,131241284,1508314
2013/03/21,2318.21,2330.81,2311.6,2324.24,104786067456.0,119200910,19464830
2013/03/22,2321.4,2332.0,2314.97,2328.28,85951324160.0,101167299,29360629
2013/03/25,2334.74,2344.89,2319.91,2326.72,85418622976.0,97031526,34603442
2013/03/26,2318.58,2319.99,2281.12,2297.67,91811323904.0,104449015,48693499
2013/03/27,2299.38,2323.48,2289.0,2301.26,85708423168.0,96331195,28115464
2013/03/28,2273.55,2273.55,2232.91,2236.3,107593506816.0,127658698,60817486
2013/03/29,2238.49,2246.87,2228.81,2236.62,73358188544.0,85565473,29557220
2013/04/01,2229.46,2243.95,2227.31,2234.4,66997534720.0,77411774,22151797
2013/04/02,2234.9,2253.42,2220.44,2227.74,77596663808.0,89714323,39059814
2013/04/03,2232.69,2241.34,2217.25,2225.29,68801355776.0,81795267,44237094
2013/04/08,2196.24,2212.59,2180.67,2211.59,73666166784.0,86257470,39125358
2013/04/09,2215.47,2234.73,2215.47,2225.77,73135038464.0,82896544,12845826
2013/04/10,2224.93,2233.04,2212.56,2226.13,71090216960.0,80619621,37355912
2013/04/11,2236.98,2242.48,2217.26,2219.55,62132699136.0,73632704,42991921
2013/04/12,2218.1,2226.26,2204.44,2206.78,56196878336.0,66846340,49152213
2013/04/15,2199.91,2204.99,2177.39,2181.94,58162176000.0,71632323,51052749
2013/04/16,2169.63,2196.43,2165.78,2194.85,66955845632.0,79992178,13763323
2013/04/17,2195.03,2197.51,2178.47,2193.8,59986554880.0,68314181,26739229
2013/04/18,2181.82,2206.03,2175.44,2197.6,61888122880.0,71616927,30540227
2013/04/19,2201.12,2250.11,2200.58,2244.64,95383011328.0,109660556,1508305
2013/04/22,2236.4,2245.12,2232.26,2242.17,82245001216.0,95233730,32899533
2013/04/23,2242.62,2242.62,2182.81,2184.54,82217517056.0,96541315,61931577
2013/04/24,2187.35,2226.12,2184.11,2218.32,78977212416.0,91600261,4064165
2013/04/25,2213.19,2224.63,2191.85,2199.31,84483235840.0,96704188,52428990
2013/04/26,2203.89,2210.58,2173.86,2177.91,65251508224.0,76673970,52887715
2013/05/02,2170.78,2179.65,2161.14,2174.12,59877609472.0,68337936,30081518
2013/05/03,2179.05,2222.81,2179.05,2205.5,78315700224.0,88583464,2950073
2013/05/06,2212.5,2236.07,2212.5,2231.17,81625604096.0,92268146,3933078
2013/05/07,2227.86,2240.26,2219.44,2235.57,79040921600.0,86452356,27263491
2013/05/08,2242.39,2255.21,2235.42,2246.3,81390845952.0,90371933,22479433
2013/05/09,2246.96,2247.86,2221.38,2232.97,91165294592.0,98531637,43450680
2013/05/10,2228.82,2247.67,2225.81,2246.83,81280139264.0,90335476,14287601
2013/05/13,2247.68,2250.85,2231.36,2241.92,79191482368.0,86211224,33489333
2013/05/14,2238.9,2239.93,2205.87,2217.01,75660468224.0,83244975,51970240
2013/05/15,2217.09,2225.19,2213.58,2224.8,66658263040.0,71722893,16122561
2013/05/16,2221.34,2252.87,2210.77,2251.81,102255271936.0,110284376,9306954
2013/05/17,2249.81,2288.09,2248.41,2282.87,111248809984.0,126126006,8913740
2013/05/20,2286.33,2309.39,2281.9,2299.99,128843530240.0,139150514,12911350
2013/05/21,2297.11,2305.3,2290.12,2305.11,113025212416.0,124173176,18023057
2013/05/22,2303.75,2314.18,2292.43,2302.4,115290456064.0,128360026,36569497
2013/05/23,2293.81,2304.95,2274.1,2275.67,111052054528.0,124019844,50921683
2013/05/24,2281.45,2292.6,2270.25,2288.53,92021530624.0,101441213,9437986
2013/05/27,2286.66,2301.7,2283.94,2293.08,99920158720.0,107325061,25166390
2013/05/28,2293.4,2322.1,2281.47,2321.32,120352497664.0,132632995,17957566
2013/05/29,2323.54,2334.33,2321.17,2324.02,114311553024.0,125250729,27394575
2013/05/30,2316.25,2325.72,2310.49,2317.75,103546765312.0,111913032,39059826
2013/05/31,2320.74,2325.53,2299.37,2300.6,100703985664.0,108162554,48496878
2013/06/03,2300.21,2313.43,2294.11,2299.25,91648606208.0,96882814,35717521
2013/06/04,2297.1,2297.1,2264.76,2272.42,92377178112.0,101895818,57344129
2013/06/05,2270.71,2276.87,2260.87,2270.93,71142678528.0,76483303,27787779
2013/06/06,2264.43,2266.69,2240.07,2242.11,75261583360.0,81538694,57081985
2013/06/07,2242.26,2250.63,2205.07,2210.9,81058349056.0,89978077,56361093
2013/06/13,2190.1,2190.1,2126.22,2148.36,79714525184.0,94371094,60489802
2013/06/14,2150.06,2163.85,2142.78,2162.04,68747763712.0,77857472,7537490
2013/06/17,2165.99,2169.36,2147.03,2156.22,68440145920.0,75757790,34996647
2013/06/18,2158.55,2161.68,2138.35,2159.29,63582679040.0,69632271,22872647
2013/06/19,2150.82,2150.82,2115.79,2143.45,67080568832.0,75425016,45154590
2013/06/20,2132.81,2132.81,2082.82,2084.02,68164538368.0,77787930,61866036
2013/06/21,2058.98,2085.86,2042.88,2073.1,67440066560.0,79673224,44761374
2013/06/24,2068.86,2068.86,1958.4,1963.24,87969841152.0,109198215,64225301
2013/06/25,1948.31,1963.57,1849.65,1959.51,104743632896.0,138158516,42664254
2013/06/26,1954.47,1959.16,1922.82,1951.5,80892690432.0,101192527,21693046
2013/06/27,1955.13,1980.54,1942.37,1950.01,84260405248.0,105813318,48496876
2013/06/28,1935.52,1987.98,1925.65,1979.21,77513875456.0,100737968,25297471
2013/07/01,1965.99,1995.92,1957.57,1995.24,62711812096.0,78051393,11404054
2013/07/02,1992.89,2007.62,1978.43,2006.56,73980846080.0,86415418,17695416
2013/07/03,1996.51,1996.54,1965.52,1994.27,76682436608.0,93466471,47317256
2013/07/04,1982.87,2022.14,1974.1,2006.1,82685493248.0,100394183,13959920
2013/07/05,2006.19,2021.54,2002.37,2007.2,75137507328.0,91345222,33096118
2013/07/08,1983.21,1983.21,1953.12,1958.27,67187834880.0,84136491,61145158
2013/07/09,1953.6,1969.15,1946.37,1965.45,52223184896.0,64538733,21693019
2013/07/10,1962.84,2009.36,1960.28,2008.13,72807809024.0,89797981,1639379
2013/07/11,2011.02,2092.87,2010.4,2072.99,131049070592.0,159970773,2032594
2013/07/12,2068.04,2074.86,2036.05,2039.49,102972653568.0,121174175,52166851
2013/07/15,2046.12,2076.67,2037.25,2059.39,88023343104.0,101470357,5243774
2013/07/16,2054.6,2066.36,2038.54,2065.72,82870902784.0,96737399,15073989
2013/07/17,2061.19,2075.81,2043.23,2044.92,87993974784.0,103251321,52953266
2013/07/18,2038.4,2043.37,2016.9,2023.4,76618530816.0,92132049,46858511
2013/07/19,2025.32,2035.22,1990.25,1992.65,87481516032.0,104577571,58458222
2013/07/22,1977.73,2005.47,1970.64,2004.76,69649506304.0,82922190,12845804
2013/07/23,2008.95,2051.53,2005.09,2043.88,92711264256.0,109517360,2163649
2013/07/24,2035.69,2042.77,2010.42,2033.33,93700579328.0,106655779,37945721
2013/07/25,2037.34,2045.37,2016.43,2021.17,86249512960.0,98545366,46792945
2013/07/26,2013.19,2021.57,2000.8,2010.85,65538621440.0,73800429,41746757
2013/07/29,1997.84,1997.84,1969.85,1976.31,65866981376.0,78683274,55050381
2013/07/30,1981.45,2006.23,1965.36,1990.06,66157867008.0,77219784,22217316
2013/07/31,2000.79,2015.47,1987.88,1993.8,59394334720.0,70160603,23986732
2013/08/01,2000.82,2029.93,1997.06,2029.07,77395279872.0,91256686,1573837
2013/08/02,2039.51,2047.08,2025.65,2029.42,78906253312.0,93592767,28574186
2013/08/05,2031.72,2050.91,2025.23,2050.48,73277095936.0,85517968,6620009
2013/08/06,2043.65,2066.74,2034.96,2060.5,88690556928.0,105580975,16122538
2013/08/07,2056.37,2069.56,2043.75,2046.78,91260305408.0,107712594,43909407
2013/08/08,2044.44,2058.56,2037.25,2044.9,71954923520.0,84133290,34996629
2013/08/09,2052.24,2061.71,2030.13,2052.24,83036020736.0,95316423,22217305
2013/08/12,2058.42,2102.35,2055.72,2101.28,116489707520.0,135128974,5374866
2013/08/13,2101.32,2106.4,2093.8,2106.16,96430366720.0,117708875,22544973
2013/08/14,2109.23,2122.97,2093.04,2100.14,95791169536.0,114437802,42926392
2013/08/15,2099.28,2108.41,2079.97,2081.88,84735664128.0,99396656,50593997
2013/08/16,2075.98,2198.85,2061.65,2068.45,123125129216.0,153063326,52625571
2013/08/19,2055.13,2091.13,2052.7,2085.6,81501388800.0,97446783,7209808
2013/08/20,2081.97,2098.98,2066.07,2072.6,89117933568.0,107381773,42402112
2013/08/21,2076.27,2076.32,2056.91,2072.96,72860721152.0,87445991,21103209
2013/08/22,2069.31,2083.33,2062.37,2067.12,76018376704.0,90928307,38797679
2013/08/23,2075.93,2079.85,2029.37,2057.46,94571634688.0,112426351,44761375
2013/08/26,2061.42,2097.34,2056.13,2096.47,99157901312.0,119932652,2229180
2013/08/27,2095.44,2105.38,2090.43,2103.57,104591622144.0,126341966,18154140
2013/08/28,2092.31,2113.82,2080.86,2101.3,132239097856.0,161392026,38338953
2013/08/29,2108.44,2110.89,2088.24,2097.23,105259327488.0,133268219,36700572
2013/08/30,2097.22,2114.39,2089.1,2098.38,132055678976.0,170075649,32899541
2013/09/02,2104.09,2108.68,2078.46,2098.45,121084657664.0,149158524,29164055
2013/09/03,2100.45,2123.85,2095.46,2123.11,112421232640.0,138893175,10421060
2013/09/04,2121.68,2133.0,2115.75,2127.62,116457422848.0,142000386,33751494
2013/09/05,2125.25,2127.86,2115.24,2122.43,105776496640.0,126544104,42205529
2013/09/06,2119.33,2143.24,2119.02,2139.99,119152336896.0,143260660,21103245
2013/09/09,2151.35,2218.53,2151.35,2212.52,178881740800.0,219427086,12649256
2013/09/10,2214.81,2238.55,2202.82,2237.98,191083872256.0,237206649,15663860
2013/09/11,2244.96,2258.07,2233.0,2241.27,195427631104.0,244349455,34406862
2013/09/12,2236.17,2270.27,2226.29,2255.61,167300579328.0,209715110,30867961
2013/09/13,2251.46,2259.42,2228.48,2236.22,140600131584.0,171984229,41025900
2013/09/16,2244.46,2248.47,2226.17,2231.4,133580636160.0,154884020,36503960
2013/09/17,2230.39,2230.93,2184.92,2185.56,132460429312.0,154542555,55574680
2013/09/18,2185.94,2195.9,2172.04,2191.85,101333090304.0,115111887,16057039
2013/09/23,2199.36,2223.07,2198.34,2221.04,121468256256.0,133174858,5112719
2013/09/24,2219.47,2219.54,2187.24,2207.53,143330951168.0,160415055,42008924
2013/09/25,2206.23,2217.97,2193.72,2198.51,143779987456.0,160212762,44892448
2013/09/26,2192.23,2192.23,2154.72,2155.81,125680361472.0,140415346,56623237
2013/09/27,2150.96,2165.78,2149.59,2160.03,97811677184.0,105401788,25559595
2013/09/30,2167.73,2176.3,2165.16,2174.67,88982757376.0,92810081,12190478
2013/10/08,2171.9,2200.02,2161.49,2198.2,114992021504.0,126710203,10683195
2013/10/09,2191.39,2212.35,2185.18,2211.77,117966135296.0,130871737,19268254
2013/10/10,2214.41,2214.59,2186.48,2190.93,136575148032.0,149775896,44040512
2013/10/11,2201.41,2228.87,2200.53,2228.15,142271938560.0,156892176,8061812
2013/10/14,2232.22,2242.98,2226.4,2237.77,151626940416.0,165983386,23003760
2013/10/15,2237.93,2240.25,2221.14,2233.41,138541629440.0,153722825,34603450
2013/10/16,2228.11,2228.11,2183.4,2193.07,138165501952.0,154638637,57081986
2013/10/17,2201.71,2211.03,2183.25,2188.54,113138851840.0,126767944,31785421
2013/10/18,2188.71,2203.29,2184.36,2193.78,90814177280.0,103724631,26214959
2013/10/21,2198.11,2230.28,2190.39,2229.24,123936342016.0,136694408,3867558
2013/10/22,2227.34,2227.34,2204.24,2210.65,134994870272.0,149132831,42795346
2013/10/23,2213.27,2226.85,2177.73,2183.11,125789855744.0,146347090,54395044
2013/10/24,2178.82,2183.41,2159.87,2164.32,90001866752.0,103008953,44433710
2013/10/25,2163.69,2170.61,2122.68,2132.96,99671695360.0,113924520,54591644
2013/10/28,2135.88,2140.96,2123.07,2133.87,77889331200.0,88401322,32571863
2013/10/29,2135.23,2163.66,2093.2,2128.86,117347753984.0,143092811,55705757
2013/10/30,2126.69,2161.94,2121.84,2160.46,95233753088.0,119643362,7406464
2013/10/31,2155.51,2155.51,2137.47,2141.61,88638832640.0,108063020,42402108
2013/11/01,2139.88,2157.31,2132.63,2149.56,76271861760.0,89118477,30278120
2013/11/04,2156.09,2160.58,2143.21,2149.63,66305998848.0,76147941,23331408
2013/11/05,2139.84,2158.15,2124.85,2157.24,77963321344.0,91900031,16319161
2013/11/06,2149.39,2166.17,2138.78,2139.61,86547128320.0,100487344,47513851
2013/11/07,2136.63,2141.6,2119.19,2129.4,70177472512.0,81842610,49545439
2013/11/08,2120.92,2128.58,2103.51,2106.13,70325215232.0,83096859,54395053
2013/11/11,2103.3,2117.28,2093.63,2109.47,59934060544.0,69678299,22282863
2013/11/12,2110.72,2127.94,2108.4,2126.77,67951267840.0,79446731,10945313
2013/11/13,2117.89,2117.91,2086.01,2087.94,73376063488.0,88257094,57737338
2013/11/14,2087.12,2102.38,2078.99,2100.51,72089886720.0,83799373,13763312
2013/11/15,2100.9,2153.21,2100.79,2135.83,113364459520.0,125894520,3212221
2013/11/18,2147.37,2198.32,2143.77,2197.22,143246229504.0,157502714,2950082
2013/11/19,2198.32,2203.3,2186.11,2193.13,115941883904.0,125082307,35914126
2013/11/20,2201.47,2207.11,2186.64,2206.61,104820416512.0,118961861,14680787
2013/11/21,2197.01,2206.53,2177.74,2205.77,120005001216.0,137245516,39911786
2013/11/22,2206.47,2211.07,2188.77,2196.38,102450200576.0,113866457,43843873
2013/11/25,2186.06,2209.15,2181.42,2186.12,96747315200.0,108282655,36569489
2013/11/26,2184.33,2192.58,2176.18,2183.07,84536639488.0,100460830,31588820
2013/11/27,2181.73,2207.62,2176.85,2201.07,102163488768.0,115384411,12452616
2013/11/28,2204.38,2234.39,2202.62,2219.37,119645437952.0,134456777,16646860
2013/11/29,2221.62,2224.94,2212.26,2220.5,97834024960.0,106959053,27918840
2013/12/02,2203.12,2231.92,2172.63,2207.37,151936155648.0,174281990,58589300
2013/12/03,2196.82,2227.92,2193.25,2222.67,100776656896.0,113506410,6816645
2013/12/04,2219.97,2260.87,2215.92,2251.76,135497940992.0,157292943,5702548
2013/12/05,2252.72,2255.26,2239.14,2247.06,105837305856.0,122048414,31588809
2013/12/06,2242.56,2248.15,2228.63,2237.11,92254756864.0,103700929,39321958
2013/12/09,2241.79,2249.17,2231.73,2238.2,84432478208.0,93273639,22020698
2013/12/10,2239.86,2250.5,2231.68,2237.49,95556296704.0,109043133,30867943
2013/12/11,2228.63,2228.63,2193.16,2204.17,94389297152.0,109473150,54984871
2013/12/12,2199.32,2214.55,2194.9,2202.8,76003328000.0,86108671,29557215
2013/12/13,2188.26,2204.64,2183.84,2196.07,72637505536.0,85101012,29295089
2013/12/16,2197.23,2201.7,2159.99,2160.86,86422953984.0,101387594,57606273
2013/12/17,2161.54,2165.54,2146.31,2151.08,66921598976.0,78578936,41484614
2013/12/18,2150.41,2156.59,2142.62,2148.29,55420596224.0,64173584,31850946
2013/12/19,2153.67,2159.14,2126.25,2127.79,61496942592.0,73123479,51970230
2013/12/20,2128.37,2131.74,2082.85,2084.79,72198201344.0,86775212,53346489
2013/12/23,2089.54,2099.52,2068.54,2089.71,58435624960.0,68146636,38601072
2013/12/24,2094.07,2111.81,2079.81,2092.91,61697069056.0,70251467,18219681
2013/12/25,2095.02,2107.23,2088.3,2106.35,58136846336.0,65139096,13173500
2013/12/26,2102.66,2102.66,2070.55,2073.1,66767122432.0,78541408,57933946
2013/12/27,2074.59,2110.36,2069.59,2101.25,66394443776.0,76756827,4916123
2013/12/30,2108.88,2112.01,2095.06,2097.53,63038943232.0,74085056,28377598
2013/12/31,2090.68,2120.27,2087.42,2115.98,71456284672.0,80474375,18416305
2014/01/02,2112.13,2113.11,2101.02,2109.39,61921353728.0,68485486,30212587
2014/01/03,2101.54,2102.17,2075.9,2083.14,72372232192.0,84497241,53870768
2014/01/06,2078.68,2078.68,2034.01,2045.71,72895397888.0,89587608,62324800
2014/01/07,2034.22,2052.28,2029.25,2047.32,54638641152.0,63402938,22610530
2014/01/08,2047.26,2062.95,2037.11,2044.34,62941429760.0,71647364,41419099
2014/01/09,2041.77,2057.2,2026.45,2027.62,67605663744.0,75941883,51380436
2014/01/10,2023.54,2029.3,2008.01,2013.3,61044551680.0,75616121,50462923
2014/01/13,2014.98,2027.18,2000.4,2009.56,55616749568.0,66544776,36962702
2014/01/14,2007.16,2027.43,2001.14,2026.84,56687624192.0,70366614,6488966
2014/01/15,2024.23,2027.41,2010.2,2023.35,57740357632.0,67436222,30802387
2014/01/16,2022.54,2034.71,2014.41,2023.7,62829760512.0,72755719,24052287
2014/01/17,2017.52,2017.87,2001.33,2004.95,57039564800.0,67305720,56623237
2014/01/20,2001.89,2005.94,1984.82,1991.25,48298782720.0,56271247,40960321
2014/01/21,1992.02,2014.15,1992.02,2008.31,52017917952.0,59844911,6095747
2014/01/22,2009.97,2052.34,2008.93,2051.75,84126662656.0,98892856,1442785
2014/01/23,2048.33,2052.53,2039.05,2042.18,76083322880.0,84210585,37552514
2014/01/24,2037.67,2060.99,2034.45,2054.39,82346180608.0,92947921,10027823
2014/01/27,2044.27,2044.85,2029.63,2033.3,81914216448.0,88815426,45416740
2014/01/28,2036.4,2047.13,2026.99,2038.51,65751605248.0,72529043,31916491
2014/01/29,2042.18,2051.58,2039.77,2049.91,67694125056.0,73865462,23462470
2014/01/30,2045.93,2045.93,2031.47,2033.08,58264498176.0,62615184,46399751
2014/02/07,2022.32,2044.73,2014.7,2044.5,67829923840.0,73598755,14090983
2014/02/10,2049.98,2087.97,2049.98,2086.07,112722919424.0,124331833,1901527
2014/02/11,2086.18,2111.06,2082.52,2103.67,125266771968.0,142211324,21299833
2014/02/12,2103.83,2110.9,2096.51,2109.96,110804074496.0,126333186,18219690
2014/02/13,2106.93,2122.83,2096.97,2098.4,124377063424.0,146532634,49217774
2014/02/14,2097.32,2116.19,2095.09,2115.85,97399668736.0,111517950,6620023
2014/02/17,2124.88,2136.45,2117.69,2135.41,126213750784.0,140244443,9438004
2014/02/18,2134.14,2134.14,2113.13,2119.07,129786970112.0,142869308,43254091
2014/02/19,2116.92,2152.96,2111.17,2142.55,127818448896.0,151261246,23593583
2014/02/20,2152.89,2177.98,2136.48,2138.78,130938437632.0,157052276,47251719
2014/02/21,2131.59,2132.7,2098.33,2113.69,99514286080.0,117662651,47841542
2014/02/24,2099.72,2099.72,2058.79,2076.69,107202453504.0,123555308,44171585
2014/02/25,2077.28,2087.62,2026.54,2034.22,127823831040.0,140132978,60358746
2014/02/26,2026.61,2041.63,2014.38,2041.25,96117710848.0,110112687,21693066
2014/02/27,2045.1,2068.31,2036.39,2047.35,112875749376.0,132163852,44040493
2014/02/28,2040.62,2058.49,2020.93,2056.3,95684075520.0,111637907,16384727
2014/03/03,2052.08,2078.33,2047.07,2075.23,104980602880.0,127460891,8520551
2014/03/04,2068.11,2074.02,2050.13,2071.47,101116313600.0,115925792,36372888
2014/03/05,2073.29,2074.81,2050.18,2053.08,91623333888.0,107733082,42860864
2014/03/06,2050.03,2065.79,2030.95,2059.58,92561448960.0,109290133,31523290
2014/03/07,2058.38,2079.49,2050.47,2057.91,89332137984.0,103709540,41746781
2014/03/10,2042.35,2042.63,1995.55,1999.06,95032991744.0,115696666,62259272
2014/03/11,1994.42,2008.07,1985.6,2001.16,76870328320.0,92705265,23724644
2014/03/12,1996.24,2011.06,1974.38,1997.69,79293071360.0,101361719,30933473
2014/03/13,2000.69,2029.12,1996.53,2019.11,77979058176.0,100978116,11862816
2014/03/14,2008.82,2017.91,1990.98,2004.34,69925888000.0,87775111,43843887
2014/03/17,2009.88,2024.37,1999.25,2023.67,72017780736.0,86250374,6292350
2014/03/18,2026.22,2034.92,2020.41,2025.2,83580452864.0,96777193,26542620
2014/03/19,2019.98,2022.18,2002.44,2021.73,79473238016.0,95180797,35127737
2014/03/20,2017.22,2030.85,1993.0,1993.48,88630976512.0,110333048,57540727
2014/03/21,1987.68,2052.47,1986.07,2047.62,109438066688.0,144477656,4260784
2014/03/24,2050.83,2074.06,2043.33,2066.28,110244495360.0,147700085,14287620
2014/03/25,2063.32,2079.55,2057.49,2067.31,100173660160.0,131822232,29164035
2014/03/26,2070.57,2074.57,2057.65,2063.67,80463446016.0,102611116,37814659
2014/03/27,2060.81,2073.98,2042.71,2046.59,94996463616.0,119149374,50200795
2014/03/28,2046.85,2060.13,2035.24,2041.71,94221959168.0,121681965,44892443
2014/03/31,2043.05,2048.13,2024.19,2033.31,71573692416.0,94356536,40763739
2014/04/01,2031.0,2050.68,2028.1,2047.46,64512638976.0,83286576,6751075
2014/04/02,2049.42,2060.78,2046.74,2058.99,77940637696.0,102658525,27787800
2014/04/03,2063.5,2066.01,2037.45,2043.7,79480897536.0,108618421,40829270
2014/04/04,2037.55,2060.1,2035.22,2058.83,66368647168.0,83189056,9503546
2014/04/08,2054.53,2102.45,2052.9,2098.28,107966357504.0,133370983,7668579
2014/04/09,2100.65,2108.75,2095.64,2105.24,87366778880.0,105340471,18809475
2014/04/10,2105.88,2146.67,2098.08,2134.3,129842348032.0,156789609,21955175
2014/04/11,2130.37,2138.65,2120.18,2130.54,111636807680.0,131768359,37749127
2014/04/14,2127.41,2134.43,2116.61,2131.54,86591717376.0,102077853,22544980
2014/04/15,2125.9,2125.9,2098.15,2101.6,91135361024.0,107531151,49021153
2014/04/16,2097.21,2112.05,2092.16,2105.12,75099480064.0,89361657,26345998
2014/04/17,2108.95,2110.72,2095.71,2098.88,74257031168.0,89896325,39453025
2014/04/18,2091.48,2099.64,2081.19,2097.75,72555978752.0,88155695,27525621
2014/04/21,2085.98,2103.08,2065.23,2065.83,81654554624.0,96378369,56426626
2014/04/22,2062.79,2073.66,2047.33,2072.83,82468102144.0,98719882,33620397
2014/04/23,2068.08,2076.35,2059.11,2067.38,66156171264.0,78531521,35914107
2014/04/24,2064.16,2075.76,2056.19,2057.03,64407531520.0,78185955,46334194
2014/04/25,2060.54,2065.64,2035.57,2036.52,74155876352.0,93042333,54984835
2014/04/28,2033.34,2035.99,2000.14,2003.49,68541493248.0,89795262,58523736
2014/04/29,2001.9,2021.68,1997.64,2020.34,56776482816.0,76221275,8651581
2014/04/30,2020.44,2029.54,2016.58,2026.36,57677357056.0,74528578,18481813
2014/05/05,2022.18,2028.96,2007.35,2027.35,60093489152.0,79933395,18547344
2014/05/06,2024.26,2038.7,2021.49,2028.04,57548111872.0,74609411,23396897
2014/05/07,2023.15,2024.63,2008.45,2010.08,57558052864.0,74360192,54395006
2014/05/08,2006.85,2036.94,2005.69,2015.27,59529367552.0,77865393,22741546
2014/05/09,2016.5,2020.45,2001.3,2011.13,57505382400.0,76224244,41550120
2014/05/12,2022.93,2055.51,2016.64,2052.87,88097005568.0,115742077,2753456
2014/05/13,2055.08,2061.06,2043.55,2050.73,73741721600.0,97223388,38732124
2014/05/14,2049.27,2056.57,2042.74,2047.91,56455290880.0,72011125,34799981
2014/05/15,2044.38,2047.32,2022.86,2024.97,59773444096.0,75845154,56623211
2014/05/16,2023.6,2027.76,2012.69,2026.5,51625885696.0,66353660,26935783
2014/05/19,2023.01,2023.27,1996.01,2005.18,52975247360.0,65329438,46858476
2014/05/20,2011.85,2018.16,2002.76,2008.12,49549017088.0,61345382,25362934
2014/05/21,2001.31,2025.19,1991.06,2024.95,48415092736.0,61811547,8389414
2014/05/22,2023.15,2041.96,2018.88,2021.29,59501662208.0,74728474,39190844
2014/05/23,2020.11,2034.57,2017.74,2034.57,51464941568.0,63488065,10552058
2014/05/26,2042.03,2045.38,2035.09,2041.48,59840434176.0,70281220,11338467
2014/05/27,2039.79,2044.15,2032.84,2034.57,55920517120.0,67577889,43778296
2014/05/28,2034.56,2052.66,2029.34,2050.23,68602224640.0,81338642,9831178
2014/05/29,2051.84,2057.08,2039.24,2040.6,69472509952.0,81242921,50200759
2014/05/30,2040.39,2046.96,2031.37,2039.21,62353641472.0,75148898,28246480
2014/06/03,2039.2,2049.58,2037.3,2038.31,59296436224.0,71584124,37093720
2014/06/04,2037.99,2038.48,2012.91,2024.83,57467547648.0,72412771,49610955
2014/06/05,2019.44,2041.7,2016.17,2040.88,56376143872.0,67949536,7275324
2014/06/06,2040.86,2041.57,2022.16,2029.96,55124242432.0,66021744,43450639
2014/06/09,2024.94,2045.26,2023.2,2030.5,55139844096.0,64788317,40042793
2014/06/10,2033.21,2052.77,2026.39,2052.53,65406103552.0,79623717,6882126
2014/06/11,2049.13,2056.63,2045.41,2054.95,63177392128.0,74444354,25494009
2014/06/12,2051.58,2057.1,2045.96,2051.71,69306425344.0,81711186,38994239
2014/06/13,2049.21,2073.6,2048.62,2070.71,82546974720.0,97174806,10486535
2014/06/16,2070.7,2087.32,2069.44,2085.98,79953076224.0,95939770,17826422
2014/06/17,2080.48,2080.48,2064.67,2066.7,70923264000.0,87800481,50856119
2014/06/18,2064.38,2066.91,2051.75,2055.52,70472933376.0,87245350,44630268
