date,open,high,low,close,amount,volume,reserve
20160519,2802.31,2829.4,2801.55,2806.91,124151054336.0,111595071,27656761
20160520,2792.89,2825.95,2785.08,2825.48,123794595840.0,108700899,10617692
20160523,2826.31,2848.07,2826.26,2843.65,139950358528.0,120470455,5047220
20160524,2839.68,2839.7,2807.19,2821.67,121096060928.0,111452445,55509186
20160525,2835.03,2843.17,2807.75,2815.09,117767626752.0,103527265,42336601
20160526,2813.54,2827.09,2780.76,2822.44,127105179648.0,114766797,27591227
20160527,2817.97,2832.8,2809.8,2821.05,123858862080.0,109845823,34210254
20160530,2814.65,2830.97,2794.66,2822.45,115587481600.0,106319589,45875519
20160531,2822.59,2917.14,2822.59,2916.62,236528500736.0,215260341,132129
20160601,2917.15,2929.08,2909.51,2913.51,219868053504.0,188386421,28901922
20160602,2911.22,2925.67,2906.52,2925.23,185084903424.0,159716916,14746361
20160603,2929.79,2945.52,2915.19,2938.68,211302481920.0,172021023,28049986
20160606,2940.99,2945.94,2922.28,2934.1,172426788864.0,141993742,36962749
20160607,2936.28,2938.44,2923.5,2936.04,163605610496.0,132987867,37880248
20160608,2932.38,2937.99,2908.37,2927.16,177377312768.0,143046071,47186225
20160613,2897.27,2911.16,2832.51,2833.07,198547767296.0,169255434,66846764
20160614,2824.23,2843.46,2822.06,2842.19,138531749888.0,119755274,24052354
20160615,2814.69,2894.26,2811.78,2887.21,197199331328.0,166671069,656417
20160616,2878.4,2887.74,2865.39,2872.82,201957163008.0,173882767,46924113
20160617,2873.01,2900.3,2872.18,2885.11,195432497152.0,171472517,18547448
20160620,2887.64,2891.66,2864.02,2888.81,163734437888.0,136571051,36176342
20160621,2898.38,2919.3,2869.18,2878.56,198201917440.0,164359089,49676562
20160622,2872.73,2905.98,2869.51,2905.55,156339388416.0,130590424,6095800
20160623,2902.4,2904.11,2878.66,2891.96,163680272384.0,136137375,48890145
20160624,2883.76,2899.57,2807.6,2854.29,214913449984.0,190842609,58654881
20160627,2840.56,2895.73,2840.28,2895.7,189854728192.0,156697472,2294777
20160628,2885.01,2913.58,2878.82,2912.56,211079299072.0,173871047,14025496
20160629,2918.53,2934.0,2915.06,2931.59,223406358528.0,193215586,27460190
20160630,2931.48,2938.14,2922.31,2929.61,187459796992.0,154464930,35717588
20160701,2931.8,2944.99,2925.81,2932.48,173006192640.0,141246227,37355957
20160704,2924.29,2992.5,2922.52,2988.6,253150363648.0,222017132,2032643
20160705,2991.75,3010.27,2990.64,3006.39,270418018304.0,235204450,22151853
20160706,2998.52,3017.65,2984.83,3017.29,246497837056.0,212370920,28836422
20160707,3009.35,3024.11,2994.64,3016.85,270197129216.0,222681667,36110820
20160708,3000.33,3001.55,2983.88,2988.09,209672667136.0,168986859,46465342
20160711,2993.75,3022.94,2990.91,2994.92,271916498944.0,224338224,38797738
20160712,2992.52,3049.68,2984.42,3049.38,288656752640.0,259486295,12387167
20160713,3049.51,3069.05,3048.2,3060.69,279350870016.0,253659384,21496511
20160714,3054.97,3057.05,3036.52,3054.02,208939024384.0,180194804,38207928
20160715,3056.68,3062.68,3044.54,3054.3,202840555520.0,172866398,40960407
20160718,3047.64,3058.32,3031.64,3043.56,206667710464.0,177496562,47382857
20160719,3040.23,3043.6,3014.29,3036.6,187206729728.0,155361466,27853399
20160720,3034.71,3043.0,3022.63,3027.9,171472912384.0,138242815,40173979
20160721,3027.6,3053.33,3027.37,3039.01,200278458368.0,163767370,27001433
20160722,3038.12,3039.27,3007.46,3012.82,197517344768.0,162010181,55836869
20160725,3008.09,3027.12,3003.29,3015.83,175421997056.0,144206582,28443210
20160726,3014.04,3050.61,3013.8,3050.17,185474465792.0,156694506,5768144
20160727,3050.37,3057.42,2939.23,2992.0,316811378688.0,280160915,63635558
20160728,2980.5,3003.36,2968.18,2994.32,217627000832.0,190564950,32702997
20160729,2992.54,3000.05,2972.92,2979.34,170198564864.0,150101534,49348900
20160801,2971.95,2972.88,2931.96,2953.39,162372681728.0,147407763,54788325
20160802,2950.08,2971.28,2946.64,2971.28,129266876416.0,115468900,8848280
20160803,2963.21,2981.16,2956.79,2978.46,159088263168.0,141141332,22348477
20160804,2976.41,2982.86,2958.93,2982.43,153307971584.0,133933301,25363078
20160805,2978.78,2991.68,2971.56,2976.7,161795981312.0,141857101,46006604
20160808,2972.62,3004.72,2959.05,3004.28,172089655296.0,155729833,10748815
20160809,3001.31,3025.91,2998.68,3025.68,187716861952.0,169995446,12976972
20160810,3023.47,3033.2,3017.09,3018.75,184525176832.0,164675165,47776068
20160811,3013.68,3038.05,3001.17,3002.64,179861520384.0,161879481,61931653
20160812,3000.27,3051.05,2999.04,3050.67,179304890368.0,168173657,6423513
20160815,3056.48,3137.48,3053.87,3125.2,327991132160.0,297616506,787512
20160816,3130.53,3140.44,3102.07,3110.04,308544864256.0,278328934,24117930
20160817,3106.99,3114.25,3090.28,3109.55,243405258752.0,213839637,32571948
20160818,3107.75,3125.58,3093.32,3104.11,256969670656.0,229359081,38928836
20160819,3100.39,3113.34,3082.77,3108.1,212050968576.0,194347453,37355993
20160822,3107.38,3112.74,3083.59,3084.81,207638872064.0,185387927,54722804
20160823,3081.57,3101.11,3073.53,3089.71,179183484928.0,161368965,29753930
20160824,3092.02,3097.15,3079.55,3085.88,168362524672.0,145707440,36241898
20160825,3073.44,3073.44,3041.51,3068.33,200859746304.0,174032980,52822293
20160826,3069.85,3087.65,3063.89,3070.31,176309501952.0,149663901,25297534
20160829,3068.46,3074.94,3058.79,3070.03,166397345792.0,144500007,27591267
20160830,3071.44,3082.99,3065.97,3074.68,163878830080.0,140434811,36766163
20160831,3072.92,3087.7,3063.4,3085.49,168986116096.0,141368609,28705352
20160901,3083.96,3088.7,3062.88,3063.31,177093296128.0,155191093,55902423
20160902,3057.49,3072.53,3050.49,3067.35,170592141312.0,150446920,38207938
20160905,3070.71,3085.49,3065.33,3072.1,161243676672.0,144963317,23462550
20160906,3071.06,3095.51,3053.19,3090.71,193057734656.0,172908524,7537602
20160907,3091.33,3105.68,3087.88,3091.93,207162114048.0,186956763,36569563
20160908,3089.95,3096.78,3083.9,3095.95,165944475648.0,145883771,27394658
20160909,3095.43,3101.79,3078.22,3078.85,182056239104.0,160692924,54460651
20160912,3037.51,3040.95,2999.93,3021.98,221846568960.0,206012086,65273947
20160913,3025.03,3029.72,3008.74,3023.51,152791302144.0,135387580,20120305
20160914,3008.9,3017.94,2995.42,3002.85,148148977664.0,133413401,47513941
20160919,3005.32,3026.65,3005.32,3026.05,133168824320.0,119225027,7144375
20160920,3027.17,3027.82,3015.88,3023.0,139662295040.0,118924117,44040642
20160921,3021.58,3032.45,3017.54,3025.87,134133727232.0,115721213,30540427
20160922,3038.42,3054.44,3035.07,3042.31,159031066624.0,139309554,21431054
20160923,3044.79,3046.8,3032.8,3033.9,147377733632.0,125590976,47972764
20160926,3028.24,3028.24,2980.12,2980.43,162257240064.0,144330286,71499870
20160927,2974.59,2998.23,2969.13,2998.17,133372706816.0,121701450,16384908
20160928,3000.7,3000.7,2984.32,2987.86,116437377024.0,104625697,49021327
20160929,2992.17,3009.2,2991.91,2998.48,122728570880.0,113213919,24642258
20160930,2994.25,3009.2,2993.06,3004.7,112794542080.0,101333562,22610675
20161010,3020.46,3048.24,3014.62,3048.14,175521792000.0,160051104,7930929
20161011,3051.62,3066.1,3048.02,3065.25,183787651072.0,167273496,18809677
20161012,3057.32,3060.51,3048.89,3058.5,159982960640.0,142493577,44827091
20161013,3057.97,3065.0,3052.64,3061.35,166335873024.0,154756725,38470160
20161014,3056.99,3064.79,3043.18,3063.81,163792994304.0,155373705,44564955
20161017,3064.69,3068.81,3033.75,3041.17,180594081792.0,163733265,62587112
20161018,3037.4,3084.19,3037.4,3083.88,196036132864.0,182042460,4195440
20161019,3085.75,3096.22,3076.77,3084.72,197481136128.0,182470143,45875692
20161020,3084.91,3089.68,3076.29,3084.46,177674534912.0,160691364,40567325
20161021,3081.39,3101.85,3069.27,3090.94,201953656832.0,187388072,50332062
20161024,3092.05,3137.03,3090.79,3128.25,250354401280.0,240522349,11928570
20161025,3127.97,3132.5,3121.05,3131.94,220861464576.0,203380898,30999234
20161026,3129.84,3129.84,3110.39,3116.31,215767711744.0,191663263,54788458
20161027,3112.6,3114.76,3100.39,3112.35,182237118464.0,158008789,41157144
20161028,3111.7,3128.64,3101.24,3104.27,212593016832.0,181774123,56885579
20161031,3097.19,3102.3,3081.07,3100.49,178427740160.0,151506764,44106258
20161101,3101.66,3122.61,3097.04,3122.44,195831595008.0,160232032,8586256
20161102,3115.73,3118.98,3099.82,3102.73,221676535808.0,182722067,57934142
20161103,3096.76,3140.93,3094.1,3128.94,265820356608.0,222986260,20579176
20161104,3126.35,3141.33,3119.54,3125.32,239043264512.0,197683197,46989785
20161107,3124.89,3139.2,3117.1,3133.33,210602328064.0,179418490,36635242
20161108,3140.94,3156.88,3134.95,3147.89,221585113088.0,190846979,21824332
20161109,3146.08,3146.95,3096.95,3128.37,277229404160.0,241114958,60686616
20161110,3148.54,3172.31,3148.54,3171.28,285992812544.0,244192602,5637227
20161111,3169.4,3202.74,3166.07,3196.04,343773937664.0,310854579,25428771
20161114,3187.71,3221.46,3186.8,3210.37,346974617600.0,329608313,32047794
20161115,3209.95,3214.29,3195.04,3206.99,267003871232.0,240886350,33751707
20161116,3208.5,3210.89,3195.41,3205.06,244854505472.0,221766993,40436251
20161117,3198.5,3211.05,3187.21,3208.45,226775859200.0,214206240,42729982
20161118,3207.19,3212.39,3187.5,3192.86,235352064000.0,209826639,50856341
20161121,3188.5,3229.76,3188.28,3218.15,263177814016.0,230652844,27787993
20161122,3220.98,3249.68,3220.98,3248.35,292484841472.0,261631547,16778130
20161123,3247.94,3262.88,3231.59,3241.14,277942468608.0,249959592,55247178
20161124,3237.43,3257.86,3232.87,3241.74,267224711168.0,232324527,47514049
20161125,3241.24,3262.44,3209.6,3261.94,259117039616.0,233921601,35258999
20161128,3270.05,3288.34,3267.67,3277.0,300460146688.0,281551253,37487193
20161129,3269.23,3301.21,3263.4,3282.92,348149350400.0,320836287,56820045
20161130,3272.14,3277.27,3239.52,3250.03,262808731648.0,243576053,53084549
20161201,3257.03,3279.67,3256.26,3273.31,261553930240.0,237759864,19727218
20161202,3270.12,3279.71,3235.28,3243.84,281559105536.0,259567205,66519234
20161205,3203.78,3219.52,3194.88,3204.71,238598029312.0,223010394,52298114
20161206,3202.03,3215.31,3196.52,3199.65,177170153472.0,157572693,30212799
20161207,3198.47,3222.43,3189.49,3222.24,189443850240.0,169072847,10224665
20161208,3225.55,3228.12,3211.47,3215.37,197802065920.0,170710173,54985059
20161209,3209.34,3244.8,3207.04,3232.88,226387148800.0,204023956,42926580
20161212,3233.67,3245.09,3149.9,3152.97,294260146176.0,274708461,75759682
20161213,3138.99,3162.5,3118.71,3155.04,203175460864.0,185164495,29033189
20161214,3149.38,3170.02,3136.35,3140.53,219206156288.0,201358887,51315099
20161215,3125.76,3138.78,3100.91,3117.68,212863238144.0,189990626,20448118
20161216,3111.51,3128.87,3106.35,3122.98,189844750336.0,164988699,21496665
20161219,3120.7,3125.28,3110.08,3118.08,174500233216.0,154169716,40567351
20161220,3115.9,3117.01,3084.8,3102.88,171611881472.0,157426759,46006757
20161221,3107.24,3140.25,3107.24,3137.43,204247810048.0,186706607,12059649
20161222,3132.16,3143.17,3126.89,3139.56,185981550592.0,167804990,43450901
20161223,3134.93,3138.4,3103.75,3110.15,189281173504.0,166176769,65405147
20161226,3095.58,3122.88,3068.42,3122.57,170555604992.0,152571881,30409443
20161227,3117.39,3127.88,3113.75,3114.66,162193915904.0,141528939,40108602
20161228,3113.77,3118.78,3094.55,3102.24,154329645056.0,135727087,51577223
20161229,3095.84,3111.8,3087.34,3096.1,149919186944.0,132623292,45810135
20161230,3097.35,3108.84,3089.99,3103.64,151732781056.0,133267130,33424032
20170103,3105.31,3136.46,3105.31,3135.92,159887147008.0,141567187,11338786
20170104,3133.79,3160.1,3130.11,3158.79,195914285056.0,167860850,12518407
20170105,3157.91,3168.5,3154.28,3165.41,199692025856.0,174727645,38797904
20170106,3163.78,3172.03,3153.03,3154.32,207296036864.0,183708966,52035998
20170109,3148.53,3173.14,3147.74,3171.24,192110575616.0,171714075,23266130
20170110,3167.57,3174.58,3157.33,3161.67,194963210240.0,179759216,49938878
20170111,3156.69,3167.03,3136.27,3136.75,189186457600.0,178362221,64094444
20170112,3133.6,3144.97,3115.98,3119.29,161922301952.0,148889240,60686618
20170113,3116.08,3130.51,3102.16,3112.76,174438547456.0,156274214,58982726
20170116,3104.49,3105.14,3044.29,3103.43,262826049536.0,257885996,62521644
20170117,3087.03,3108.91,3072.34,3108.77,154757562368.0,136157861,24838989
20170118,3104.77,3123.72,3098.59,3113.01,144546725888.0,131780128,44302865
20170119,3104.97,3115.78,3094.01,3101.3,139280465920.0,123851420,53019034
20170120,3095.82,3125.66,3095.21,3123.14,141471809536.0,122366777,4261039
20170123,3125.42,3145.84,3125.42,3136.77,148145733632.0,132660392,14156790
20170124,3134.59,3149.53,3131.22,3142.55,134553853952.0,125973881,47645164
20170125,3137.65,3151.47,3133.19,3149.55,126765826048.0,112073827,27132693
20170126,3149.22,3163.1,3148.91,3159.17,125013196800.0,113876772,20382595
20170203,3160.08,3162.68,3136.01,3140.17,108023660544.0,92224736,53870995
20170206,3143.09,3158.84,3135.39,3156.98,150067691520.0,127198283,12977147
20170207,3154.4,3159.54,3140.04,3153.09,152559091712.0,128337442,44499479
20170208,3148.09,3167.45,3132.03,3166.98,170854121472.0,144920187,17761196
20170209,3164.69,3186.84,3162.57,3183.18,209723162624.0,191640327,18547623
20170210,3183.01,3205.05,3182.8,3196.7,245772156928.0,239348913,39715450
20170213,3198.99,3219.41,3198.99,3216.84,236158763008.0,220191508,19268528
20170214,3216.14,3219.4,3205.29,3217.93,204253822976.0,188798088,46137877
20170215,3215.46,3236.0,3206.56,3212.99,257965244416.0,241507706,55968144
20170216,3210.36,3230.28,3207.79,3229.62,226587607040.0,216955942,21889928
20170217,3227.71,3238.4,3199.42,3202.08,248572755968.0,226228177,62128442
20170220,3198.96,3241.46,3198.96,3239.96,250276134912.0,232152096,20448218
20170221,3242.22,3254.34,3239.88,3253.33,233551183872.0,211673066,21758847
20170222,3252.69,3261.38,3243.84,3261.22,234815324160.0,207453776,34538176
20170223,3258.83,3264.08,3236.36,3251.38,236822577152.0,209179800,49938916
20170224,3246.86,3253.96,3233.53,3253.43,213839036416.0,186406362,32965330
20170227,3249.19,3251.65,3224.09,3228.66,211395723264.0,182581071,64880914
20170228,3225.97,3242.68,3225.97,3241.73,186019282944.0,151244318,25101119
20170301,3240.07,3259.98,3237.87,3246.93,225940963328.0,190677550,32572095
20170302,3250.52,3256.81,3228.66,3230.03,223043960832.0,181215076,60817723
20170303,3219.2,3221.16,3206.61,3218.31,192707919872.0,157082368,45875726
20170306,3217.33,3234.66,3215.07,3233.87,193769177088.0,156092158,11928625
20170307,3233.09,3242.66,3226.82,3242.41,209931206656.0,164064235,35979940
20170308,3240.53,3245.3,3230.61,3240.66,198225788928.0,160731388,53084582
20170309,3233.7,3233.88,3205.28,3216.75,199217643520.0,167371108,65077515
20170310,3213.73,3222.32,3208.45,3212.76,173663174656.0,136672743,42271287
20170313,3209.45,3237.12,3193.16,3237.02,206919745536.0,163673760,19268553
20170314,3235.25,3246.33,3231.52,3239.33,191535120384.0,146946022,47251972
20170315,3235.4,3243.71,3227.74,3241.76,185727254528.0,144055682,49545694
20170316,3247.16,3269.77,3247.16,3268.94,244508344320.0,189416002,8586363
20170317,3271.87,3274.19,3232.28,3237.45,262184042496.0,200583223,66257170
20170320,3241.11,3251.13,3228.12,3250.81,213951758336.0,170548430,30081818
20170321,3250.25,3262.22,3246.7,3261.61,219121270784.0,162719306,36766379
20170322,3246.22,3255.78,3229.13,3245.22,244545454080.0,189731649,56230316
20170323,3245.81,3262.09,3221.93,3248.55,258246688768.0,193029144,45482553
20170324,3247.35,3275.21,3241.12,3269.45,267094163456.0,219777914,27329351
20170327,3268.92,3283.24,3262.12,3266.96,249185533952.0,201852675,48038421
20170328,3265.63,3265.63,3246.09,3252.95,203452481536.0,161710013,54657443
20170329,3252.87,3262.1,3233.28,3241.31,245371846656.0,216105575,58982788
20170330,3235.14,3240.02,3195.85,3210.24,265694871552.0,247135479,70844634
20170331,3206.25,3226.25,3205.54,3222.51,214036152320.0,196442922,30999328
20170405,3235.66,3270.65,3233.24,3270.31,273201152000.0,248320202,7668906
20170406,3272.19,3286.67,3265.76,3281.0,262335594496.0,245287999,38863519
20170407,3280.62,3295.19,3275.05,3286.62,266738319360.0,236108942,45089350
20170410,3285.46,3285.46,3265.01,3269.39,279415193600.0,232694616,60752241
20170411,3266.22,3290.39,3244.4,3288.97,326622412800.0,281281248,27198295
20170412,3283.84,3284.93,3262.28,3273.83,311505518592.0,269381790,59769203
20170413,3265.22,3281.14,3261.49,3275.96,223287214080.0,207346875,32506620
20170414,3276.14,3276.71,3238.9,3246.07,224106676224.0,214508558,71303377
20170417,3229.95,3229.95,3199.91,3222.17,227214688256.0,212737189,64160056
20170418,3215.4,3225.05,3196.49,3196.71,211866763264.0,188661353,61145438
20170419,3184.67,3189.44,3147.07,3170.69,225806057472.0,213238075,58655121
20170420,3165.67,3178.18,3148.18,3172.1,220098232320.0,190873985,47972901
20170421,3170.29,3180.79,3158.63,3173.15,184131436544.0,164761740,45810229
20170424,3164.25,3164.25,3111.21,3129.53,197845254144.0,186277434,73334979
20170425,3123.89,3145.27,3117.45,3134.57,174129250304.0,153418307,30802711
20170426,3132.92,3152.95,3131.42,3140.85,197112872960.0,169878107,31523620
20170427,3131.35,3155.0,3097.33,3152.19,235748327424.0,211793073,32178970
20170428,3144.02,3154.73,3136.58,3154.66,183195762688.0,162889899,29295405
20170502,3147.23,3154.78,3136.54,3143.71,176389914624.0,154222962,49349128
20170503,3138.31,3148.29,3123.75,3135.35,190236606464.0,163763924,43516524
20170504,3127.11,3143.82,3111.39,3127.37,200170848256.0,177967485,56492433
20170505,3114.77,3117.61,3092.09,3103.04,200273903616.0,176213641,68485381
20170508,3090.07,3093.45,3067.69,3078.61,198171688960.0,180526904,70385909
20170509,3064.85,3084.21,3056.56,3080.53,152795906048.0,135066674,25363343
20170510,3078.17,3090.82,3051.59,3052.78,181624143872.0,160794452,74449078
20170511,3036.79,3063.56,3016.53,3061.5,197604065280.0,191341901,51118622
20170512,3054.11,3090.49,3051.87,3083.51,175107244032.0,159684099,43778670
20170515,3085.93,3098.91,3085.93,3090.23,158269603840.0,135660728,37880511
20170516,3082.87,3113.51,3060.53,3112.96,193292107776.0,173775564,8193205
20170517,3107.8,3119.58,3101.3,3104.44,194560589824.0,168674158,35652320
20170518,3082.33,3103.44,3077.96,3090.14,168149516288.0,148620035,63963473
20170519,3086.71,3095.48,3081.28,3090.63,150164226048.0,129635230,46269007
20170522,3087.17,3103.94,3063.15,3075.68,170340974592.0,153683730,72286440
20170523,3069.39,3084.24,3050.84,3061.95,195073654784.0,178310599,72089833
20170524,3047.57,3064.81,3022.3,3064.08,152669208576.0,139813353,30278472
20170525,3055.34,3114.66,3052.83,3107.83,201910124544.0,191391841,17695784
20170526,3101.29,3120.66,3100.39,3110.06,171327389696.0,155923486,40174227
20170531,3125.33,3143.28,3111.56,3117.18,177913315328.0,152950430,44434022
20170601,3108.42,3113.52,3097.68,3102.62,180782628864.0,163015719,73007338
20170602,3094.23,3110.39,3081.85,3105.54,154454343680.0,142504925,21693425
20170605,3102.11,3105.51,3084.83,3091.66,143429795840.0,132570300,22938557
20170606,3084.54,3102.86,3078.79,3102.13,127804620800.0,113439963,24380293
20170607,3101.76,3140.77,3098.95,3140.32,194287943680.0,173229014,2819355
20170608,3136.47,3153.26,3132.83,3150.33,178894290944.0,152277659,51577332
20170609,3147.45,3165.92,3146.11,3158.4,181584887808.0,160136334,38273721
20170612,3149.53,3164.95,3135.31,3139.88,170223271936.0,146729425,71500018
20170613,3134.01,3155.99,3131.04,3153.74,148457865216.0,128318279,11732090
20170614,3146.75,3149.17,3125.35,3130.67,160641236992.0,138347042,46793267
20170615,3125.59,3137.59,3117.08,3132.49,171124523008.0,146954245,16581678
20170616,3126.37,3134.25,3117.86,3123.17,149215477760.0,129652758,55050689
20170619,3122.16,3146.77,3121.78,3144.37,151741792256.0,134891758,19923970
20170620,3148.02,3150.46,3134.61,3140.01,162498019328.0,141191802,50332178
20170621,3148.99,3157.03,3132.62,3156.21,167048216576.0,136688268,37487315
20170622,3152.24,3186.98,3146.64,3147.45,220438446080.0,191344006,69796123
20170623,3138.44,3158.05,3118.09,3157.87,175568519168.0,154843648,43516555
20170626,3157.0,3187.89,3156.98,3185.44,200419295232.0,173579211,10159269
20170627,3183.42,3193.46,3172.46,3191.2,167523794944.0,148201198,35783394
20170628,3183.63,3193.44,3170.79,3173.2,162081095680.0,146516720,66650432
20170629,3174.98,3188.77,3174.28,3188.06,147249790976.0,128755470,26542975
20170630,3176.95,3193.24,3171.57,3192.43,143195602944.0,121464543,38732479
20170703,3192.0,3196.29,3177.02,3195.91,156575776768.0,140305717,23659454
20170704,3192.89,3193.06,3174.31,3182.8,161454555136.0,141114967,59572631
20170705,3179.22,3207.31,3174.71,3207.13,173554008064.0,148296483,13698132
20170706,3203.86,3215.95,3188.77,3212.44,202209624064.0,175809287,48169542
20170707,3203.82,3219.52,3195.29,3217.96,201938321408.0,176715416,30344022
20170710,3208.46,3223.34,3203.21,3212.63,222828314624.0,198928010,52953596
20170711,3201.52,3226.91,3199.22,3203.04,205493370880.0,187837262,65667411
20170712,3201.93,3215.2,3177.93,3197.54,201799614464.0,186900880,53477894
20170713,3192.36,3219.27,3190.34,3218.16,210820890624.0,195303611,37028582
20170714,3212.03,3222.98,3204.85,3222.42,174312144896.0,160126773,53871079
20170717,3219.79,3230.35,3139.5,3176.46,274653249536.0,266205274,81657978
20170718,3159.73,3187.67,3150.13,3187.57,196452368384.0,190623060,23593936
20170719,3181.4,3232.94,3179.73,3230.98,269771014144.0,272420726,11273365
20170720,3227.51,3246.24,3225.43,3244.86,245825421312.0,232108392,34997001
20170721,3236.59,3247.71,3231.96,3237.98,221956915200.0,206003251,47972943
20170724,3230.9,3261.1,3230.07,3250.6,250631192576.0,233056399,26608540
20170725,3249.14,3261.65,3233.14,3243.69,213405499392.0,205573873,60096935
20170726,3244.46,3264.85,3228.04,3247.67,228460511232.0,213542005,52953615
20170727,3243.76,3251.93,3220.64,3249.78,242572083200.0,228485945,22610924
20170728,3240.17,3256.37,3232.96,3253.24,198428590080.0,182226880,50397735
20170731,3252.75,3276.95,3251.19,3273.03,253525917696.0,246039440,30409570
20170801,3274.37,3292.64,3273.5,3292.64,256419938304.0,237194594,44106370
20170802,3288.52,3305.43,3282.04,3285.06,279352344576.0,266730628,65601890
20170803,3279.99,3293.37,3262.16,3272.93,243549536256.0,233277004,35586855
20170804,3269.32,3287.19,3261.31,3262.08,285634756608.0,275906340,56885723
20170807,3257.67,3280.1,3243.72,3279.46,231874379776.0,231173379,26149808
20170808,3277.19,3285.48,3269.66,3281.87,255770181632.0,252043537,46269034
20170809,3277.81,3277.94,3263.85,3275.57,237815119872.0,235597907,43975323
20170810,3269.73,3282.52,3236.18,3261.75,251854045184.0,240684622,66322792
20170811,3237.92,3245.12,3200.75,3208.54,266998267904.0,262962995,73793784
20170814,3206.04,3240.05,3206.04,3237.36,209096081408.0,190346796,9569497
20170815,3235.23,3263.59,3235.1,3251.26,204595855360.0,182297997,37290740
20170816,3247.85,3248.78,3228.87,3246.45,200832532480.0,176852051,36045593
20170817,3253.85,3269.14,3251.46,3268.43,228376936448.0,203622551,22676466
20170818,3253.24,3275.08,3248.08,3268.72,218437746688.0,191122483,49152504
20170821,3274.58,3287.52,3270.48,3286.91,209718591488.0,186122483,18678726
20170822,3287.61,3293.48,3274.94,3290.23,222927486976.0,186537991,60358999
20170823,3283.8,3299.46,3274.44,3287.7,204330418176.0,179832208,55443871
20170824,3287.96,3297.99,3266.36,3271.51,186245054464.0,163468937,59244909
20170825,3271.46,3331.91,3271.46,3331.52,227141025792.0,205839482,7341202
20170828,3336.13,3375.03,3336.13,3362.65,305319870464.0,257461438,10749021
20170829,3362.06,3374.59,3354.46,3365.23,268916097024.0,219504535,46924317
20170830,3361.82,3376.65,3357.08,3363.63,279640801280.0,246863312,40108676
20170831,3361.46,3367.36,3340.69,3360.81,269133103104.0,234419781,33358566
20170901,3365.99,3381.93,3358.47,3367.12,313722077184.0,282497584,36766406
20170904,3369.72,3381.4,3359.13,3379.58,296348418048.0,267427849,43844183
20170905,3377.2,3390.82,3371.57,3384.32,245596602368.0,216552946,48955907
20170906,3372.43,3391.01,3364.76,3385.39,262034653184.0,229090785,43909719
20170907,3383.63,3387.8,3363.18,3365.5,264037023744.0,221118685,54788527
20170908,3364.43,3380.89,3353.69,3365.24,235160223744.0,198405184,39256719
20170911,3365.35,3384.81,3360.05,3376.42,256888815616.0,219011019,21562286
20170912,3381.49,3391.07,3370.85,3379.49,325024940032.0,272910319,56951187
20170913,3374.72,3387.14,3366.54,3384.15,230733414400.0,194550715,31589121
20170914,3383.47,3391.64,3361.33,3371.43,256744423424.0,221306487,51773929
20170915,3365.15,3365.53,3345.33,3353.62,252910682112.0,219765816,52625891
20170918,3352.51,3371.75,3352.51,3362.86,227938631680.0,190319676,26936132
20170919,3365.53,3370.4,3344.71,3356.84,220728737792.0,191129691,51708391
20170920,3352.18,3370.1,3346.54,3366.0,225839071232.0,192196661,24576875
20170921,3364.7,3377.88,3356.88,3357.81,231946125312.0,197448695,65601829
20170922,3347.16,3356.45,3334.98,3352.53,206583463936.0,179234007,55443899
20170925,3344.59,3350.96,3334.94,3341.55,202401693696.0,169621293,66453796
20170926,3336.35,3347.16,3332.6,3343.58,159039635456.0,132628595,40370841
20170927,3340.82,3349.69,3340.3,3345.27,168981331968.0,143086945,24380277
20170928,3343.84,3344.6,3336.18,3339.64,181955624960.0,149444300,59900288
20170929,3340.31,3357.02,3340.31,3348.94,175892824064.0,144862443,19989455
20171009,3403.25,3410.17,3366.97,3374.38,227440590848.0,191736057,14681144
20171010,3373.34,3384.03,3358.8,3382.99,231148617728.0,179423841,22021061
20171011,3381.49,3395.78,3379.16,3388.28,231154499584.0,181476704,49480209
20171012,3385.53,3390.2,3372.53,3386.1,201667870720.0,161809380,56361404
20171013,3384.49,3395.75,3383.24,3390.52,181118451712.0,139954764,27853660
20171016,3393.21,3400.51,3374.77,3378.47,221650681856.0,174330620,72024286
20171017,3373.23,3382.41,3365.56,3372.04,162910830592.0,125381725,41157243
20171018,3373.53,3383.23,3371.92,3381.79,194298773504.0,157228791,62783839
20171019,3374.64,3378.74,3359.63,3370.17,187921285120.0,158476495,67371305
20171020,3363.51,3379.77,3360.1,3378.65,155065090048.0,127172851,13304932
20171023,3382.28,3385.29,3374.71,3380.7,164369448960.0,130846289,29950772
20171024,3376.6,3388.69,3374.12,3388.25,178552881152.0,139897511,57213344
20171025,3384.86,3398.3,3382.03,3396.9,160060702720.0,123131222,20186053
20171026,3397.52,3414.24,3391.45,3407.57,238596128768.0,183768625,28640070
20171027,3404.5,3421.1,3402.11,3416.81,212377190400.0,170257173,59900301
20171030,3413.87,3419.73,3357.28,3390.34,257776648192.0,208349286,74383566
20171031,3381.0,3397.1,3376.12,3393.34,199929577472.0,153498206,20906975
20171101,3393.97,3410.35,3388.6,3395.91,231978385408.0,180566127,45613659
20171102,3391.65,3391.65,3372.21,3383.31,210014978048.0,166864267,64880972
20171103,3377.74,3380.57,3347.36,3371.74,207437938688.0,172714790,61342085
20171106,3369.69,3389.38,3356.53,3388.17,204311232512.0,154636468,23266235
